"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","979","Adding a product shows the remove button","","Wed Mar 25 19:33:50 UTC 2026","passed","Wed Mar 25 19:33:51 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductShowsRemoveButton"
"","1024","Continue shopping returns to inventory page","","Wed Mar 25 19:34:04 UTC 2026","passed","Wed Mar 25 19:34:05 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","2589","Inventory page has correct title","","Wed Mar 25 19:33:45 UTC 2026","passed","Wed Mar 25 19:33:48 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","994","Adding a product updates the cart badge","","Wed Mar 25 19:33:49 UTC 2026","passed","Wed Mar 25 19:33:50 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1419","Back to products returns to inventory page","","Wed Mar 25 19:34:12 UTC 2026","passed","Wed Mar 25 19:34:14 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1561","Removing a product empties the cart","","Wed Mar 25 19:34:02 UTC 2026","passed","Wed Mar 25 19:34:04 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","884","Invalid login shows error message Invalid login shows error message [2] — Epic sadface: Username and password do not match any user in this service","","Wed Mar 25 19:33:56 UTC 2026","passed","Wed Mar 25 19:33:57 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","869","Standard user can login successfully","","Wed Mar 25 19:34:00 UTC 2026","passed","Wed Mar 25 19:34:01 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
"","1335","Overview page shows the ordered item","","Wed Mar 25 19:34:10 UTC 2026","passed","Wed Mar 25 19:34:11 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1077","Adding multiple products updates badge count","","Wed Mar 25 19:33:48 UTC 2026","passed","Wed Mar 25 19:33:49 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1249","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Wed Mar 25 19:34:15 UTC 2026","passed","Wed Mar 25 19:34:16 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1031","Proceed to checkout navigates to info page","","Wed Mar 25 19:34:01 UTC 2026","passed","Wed Mar 25 19:34:02 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
"","1084","Cart page has correct title","","Wed Mar 25 19:34:05 UTC 2026","passed","Wed Mar 25 19:34:06 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","839","Inventory page displays all products","","Wed Mar 25 19:33:53 UTC 2026","passed","Wed Mar 25 19:33:54 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","819","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Wed Mar 25 19:34:00 UTC 2026","passed","Wed Mar 25 19:34:00 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1238","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Wed Mar 25 19:34:16 UTC 2026","passed","Wed Mar 25 19:34:17 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
