"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1154","Adding multiple products updates badge count","","Tue Apr 07 13:35:24 UTC 2026","passed","Tue Apr 07 13:35:26 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1252","Cart page has correct title","","Tue Apr 07 13:35:15 UTC 2026","passed","Tue Apr 07 13:35:17 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","2951","Proceed to checkout navigates to info page","","Tue Apr 07 13:35:10 UTC 2026","failed","Tue Apr 07 13:35:13 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
"","995","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Tue Apr 07 13:35:21 UTC 2026","passed","Tue Apr 07 13:35:22 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1092","Standard user can login successfully","","Tue Apr 07 13:35:22 UTC 2026","passed","Tue Apr 07 13:35:23 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
"","986","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Tue Apr 07 13:35:20 UTC 2026","passed","Tue Apr 07 13:35:21 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1030","Cart badge not displayed initially","","Tue Apr 07 13:35:28 UTC 2026","passed","Tue Apr 07 13:35:29 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
"","1081","Inventory page has correct title","","Tue Apr 07 13:35:23 UTC 2026","passed","Tue Apr 07 13:35:24 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1365","Cancel checkout returns to cart page","","Tue Apr 07 13:35:36 UTC 2026","passed","Tue Apr 07 13:35:37 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","1451","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Tue Apr 07 13:35:42 UTC 2026","passed","Tue Apr 07 13:35:44 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1500","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Tue Apr 07 13:35:41 UTC 2026","passed","Tue Apr 07 13:35:42 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
